GeneID	GeneSymbol	389Input_S1	389Neg_S3	389Pos_S5	391Input_S7	391Neg_S9	391Pos_S10	392Input_S11	392Neg_S12	392Pos_S2	396Input_S4	396Neg_S6	396Pos_S8
497097	Xkr4	0.9752259	0.81216896	0.92422163	1.4925904	1.4849254	1.3596979	1.4645175	1.2100651	1.4258012	1.0618552	1.5140532	1.2729012
27395	Mrpl15	10.756501	9.913407	11.518282	9.29619	8.671461	10.259854	8.873888	8.42468	11.352162	7.5559883	8.730257	11.296698
18777	Lypla1	10.194546	12.24554	9.193742	14.436854	13.331689	10.421799	10.977433	15.301842	11.00679	14.530541	13.929294	10.636032
21399	Tcea1	31.456234	32.706497	33.110718	35.076153	32.20979	35.208073	33.797165	30.08928	36.991005	34.132637	33.395313	39.26931
58175	Rgs20	9.155231	11.187659	2.5139425	9.721427	12.303436	3.2028525	9.6912985	12.908771	2.7843227	8.44284	10.918199	4.124768
108664	Atp6v1h	86.73073	86.71738	109.297134	92.57147	86.782104	106.64877	91.62133	78.47385	110.551476	89.80124	86.030556	119.67959
12421	Rb1cc1	15.379907	15.247617	14.953399	14.5893135	15.0279455	13.845089	14.56192	16.313507	14.095768	14.724158	14.209634	13.199631
240690	St18	5.718416	4.7528977	4.435638	5.1055593	4.8987603	4.6124516	4.4471908	4.265417	4.6734805	4.640187	4.538454	4.3266215
319263	Pcmtd1	34.26794	34.078037	31.071587	32.119633	32.92039	27.79262	31.588621	33.872906	27.481142	31.576893	31.699247	27.793068
71096	Sntg1	3.0521185	3.5513735	3.1290438	3.1733122	3.5696073	3.8744185	2.718935	3.2853935	3.39283	3.0909424	3.4849942	3.6875353
59014	Rrs1	20.671408	22.723906	23.753979	20.31849	21.144274	21.555845	20.33379	19.254517	21.342726	19.00906	19.03109	22.343634
76187	Adhfe1	4.8315625	7.7773366	1.1183354	5.687751	8.618176	0.9949158	6.4136043	9.519035	1.1319959	6.045652	7.962824	1.4297101
76982	3110035E14Rik	128.4617	125.88404	152.1681	120.29626	105.719025	152.99826	115.235344	103.77855	147.70345	113.92315	107.605644	151.67097
70675	Vcpip1	8.652481	7.8538146	13.513095	10.956354	9.628834	13.986985	10.449094	8.947893	13.145847	9.5063305	8.698139	12.821905
170755	Sgk3	2.056105	2.3032737	0.7044213	1.6507269	2.0904245	0.786531	1.7745347	2.0792317	0.7987453	2.61602	2.6091628	0.91946936
73824	Snhg6	27.373138	38.972836	19.246387	27.277323	30.16002	16.41077	26.653059	39.67648	22.777788	30.381817	34.47258	22.725628
26754	Cops5	52.04964	52.52724	56.304703	49.33406	51.327805	51.371277	49.439323	48.480637	56.60374	48.660706	47.613644	55.20574
211660	Cspp1	3.6118178	3.6424704	2.2708137	4.560375	4.563743	1.91357	3.0165796	3.6723738	1.5722935	3.981635	4.2157226	1.6764325
211673	Arfgef1	13.872528	12.205196	15.175193	14.395647	13.948811	16.474054	14.377539	12.995262	16.98269	13.159277	13.731521	16.089819
109294	Prex2	4.5904474	4.1267614	0.9349225	4.479206	5.0514092	1.0517491	3.9519365	6.0112534	0.9343034	4.4797883	4.0625677	1.1475558
320492	A830018L16Rik	10.270696	10.493169	13.078155	8.938896	7.9419227	11.254808	8.502188	7.449382	11.255334	9.762109	9.27569	12.735655
17978	Ncoa2	8.921027	7.882632	8.657282	8.935053	9.162741	10.701404	9.206188	8.425586	9.699983	9.931376	9.11182	10.2808895
72265	Tram1	12.873338	13.340092	7.977516	13.095385	13.963534	6.937732	11.760554	15.929069	6.909573	13.726759	15.944526	8.516303
212442	Lactb2	3.0356374	3.4342968	1.374958	4.6748557	4.5287867	2.755771	2.6482017	4.9546742	2.8095858	3.8619444	3.903738	2.9795742
433273	Gm5523	3.2795274	4.0844116	4.8823113	3.5741756	3.401096	3.8536713	3.582887	3.3088548	4.696404	3.6031318	4.55835	3.8327339
14048	Eya1	3.6969924	4.101891	2.5741632	3.5043025	3.6183827	1.8228453	3.6519945	4.312219	2.9067006	4.1920004	3.5037448	1.9956765
98741	Kcnb2	1.1630427	0.6715083	1.5571285	1.2681925	0.8990167	1.2655004	1.1287988	1.129618	1.9779253	0.94666356	1.0479572	1.3591702
21749	Terf1	5.0546412	7.3964095	5.4015884	6.1841784	6.1763415	4.3852787	6.130405	6.1584473	5.1124873	6.1521745	4.925823	5.537514
19989	Rpl7	474.98248	512.80426	406.96356	382.39087	416.18564	325.30545	407.80893	471.47797	405.06155	399.54327	425.61078	383.59186
98711	Rdh10	7.072057	6.226283	4.0470877	5.354764	5.530684	4.698122	5.826231	6.4798365	5.974984	6.6989436	6.518287	5.1282334
29819	Stau2	30.345411	31.110823	26.405785	33.218506	36.054577	31.231447	34.08296	35.931927	31.882685	32.62466	32.82836	28.186077
66799	Ube2w	23.810862	28.022842	26.159445	22.65637	22.951534	24.281794	22.141619	22.232584	25.632978	24.643862	23.516552	26.029118
67923	Tceb1	112.34109	116.74951	118.05139	102.19977	106.88807	94.398705	106.526855	108.33496	103.473755	99.64299	100.2252	100.486984
70397	Tmem70	37.562496	39.026466	44.09674	33.162525	32.02902	36.568775	34.31891	37.495026	41.962852	36.354664	33.907047	38.858692
57339	Jph1	10.1692705	9.060756	12.278072	9.860879	8.58456	10.948696	11.43494	8.569234	13.014056	8.442091	7.584258	10.984598
14545	Gdap1	34.167477	33.204906	37.531322	37.938923	35.351242	43.344097	37.23004	34.632057	44.13746	37.0645	36.27507	42.216164
83691	Crispld1	1.1630883	1.247503	1.3493136	0.8947088	0.97203135	0.92411333	1.1249028	1.1936895	1.1532732	1.1956313	0.8259484	1.248324
74229	Paqr8	41.549397	47.08775	13.787171	36.60843	44.684986	13.610576	36.844467	51.01585	12.84327	39.089203	41.12338	14.846403
75712	Tmem14a	47.811543	43.48858	51.134842	39.363605	39.31254	47.36512	39.109943	37.430054	52.44444	38.39522	37.797173	45.43427
226922	Kcnq5	8.871262	8.79173	10.106995	10.666268	9.764752	12.108752	9.521883	8.250598	11.874157	10.499631	9.724185	11.632793
116837.chr1.1	Rims1	10.138857	9.882503	9.664088	14.977124	13.965106	15.109929	15.0813265	13.824752	13.461732	13.407787	12.779617	12.62466
116837.chr1.2	Rims1	4.1802845	4.4122124	6.0125356	6.3485093	6.0945606	7.3984876	7.3811464	6.1097584	7.92883	5.8160114	7.3880324	4.7985616
70155	Ogfrl1	73.45319	79.79729	65.464165	69.64078	70.06354	63.516018	69.71854	77.8776	67.31491	72.57207	72.766754	64.53969
280645	B3gat2	4.568782	5.4494224	3.9432929	5.90658	6.5598803	4.066762	4.7285223	6.033659	5.179854	6.5805902	7.0556884	5.8819227
98366	Smap1	49.3757	49.891876	48.663635	57.14235	54.019855	60.522045	58.049232	53.20889	59.4162	51.924755	48.5344	60.359337
68002	1110058L19Rik	44.47116	43.897243	51.26065	37.03166	41.16623	46.804188	43.596878	39.82963	58.003334	39.42	44.301193	53.647236
68187	Fam135a	4.2452216	3.3300679	2.2861874	4.2335143	4.9244547	2.957525	3.5868943	5.262356	3.3047745	4.177487	4.3322124	3.325873
12823	Col19a1	0.8444657	0.85517484	0.49830073	1.6044283	1.7538118	0.49525553	1.1949067	1.4646189	0.3668622	1.1540421	1.4817134	0.35841542
68421	Lmbrd1	31.399855	33.50938	26.011032	33.03136	34.075047	28.389019	33.12732	37.58599	26.27569	34.02416	35.3435	29.33174
210933	Bai3	14.717172	14.790824	19.136463	17.899925	15.947943	21.165737	16.68723	14.514473	22.158617	16.45529	14.458439	19.66792
213109	Phf3	9.685346	9.921474	10.811115	10.764582	10.186257	11.036976	10.682052	11.040002	11.200886	10.105249	10.012086	10.148801
19243	Ptp4a1	46.188694	51.59578	36.85076	47.143417	48.118122	36.244488	46.10972	52.099564	37.280575	46.609962	47.77603	38.066284
170771	Khdrbs2	5.007789	3.7101922	6.317752	4.7054515	3.8753698	6.21616	4.3604765	4.618741	7.168384	3.9262726	3.1988478	5.786131
19076	Prim2	2.3809347	2.7627728	3.065706	3.4294503	3.5402887	2.3030107	2.6366723	3.4581466	3.8557153	3.267806	2.8333917	3.6723557
19335	Rab23	7.6979885	7.555969	6.1391644	6.8300314	7.3793836	6.837807	6.1135607	7.6328063	6.148485	7.699313	7.43469	6.5936503
213539	Bag2	3.2684844	3.5479152	2.51675	4.165641	3.3026814	3.9107373	3.4632654	2.5031376	3.4932396	2.9923837	3.614306	3.7916546
98403	Zfp451	3.542059	4.581878	3.4384873	4.51026	4.8553824	4.24516	4.589505	4.3100014	4.5828695	4.9163237	4.2492757	3.7891088
433287	Gm15455	1.0558479	1.2632685	1.1948165	1.1616119	1.3291265	1.1180035	1.0855001	1.2212596	1.1108515	1.1331731	1.1041776	1.3467395
320705	Bend6	58.137787	61.333008	43.664707	71.485016	78.28344	46.478577	67.330215	82.058975	51.43228	71.0483	72.28811	48.669132
13518	Dst	5.9229116	5.1867795	6.9436064	7.784486	7.65751	6.482209	5.9105926	6.553658	3.7201355	6.900137	6.521658	6.2615867
69668	Ccdc115	19.904617	17.899948	19.021759	16.724422	15.904941	16.265781	15.76535	17.148361	19.63644	17.057993	15.889098	20.020924
27993	Imp4	4.4672446	5.549134	4.9422975	7.0720963	6.217732	4.4538035	6.161364	6.2287674	5.1228027	5.173701	5.439534	5.1479564
226970	Arhgef4	113.93461	110.41065	104.63903	106.73496	110.083855	104.52185	101.96159	101.274254	106.202614	103.47265	108.01871	92.077324
214469	Fam168b	74.40314	75.70535	71.7289	81.23424	80.32854	80.37826	82.68584	79.67181	79.81115	78.70846	83.265366	77.26061
226971	Plekhb2	31.132076	30.257229	29.887283	35.773365	35.231426	36.056774	31.682796	33.585274	31.97719	37.963196	37.924034	40.111435
50785	Hs6st1	16.131495	14.333325	16.172098	16.541653	16.275578	21.02289	17.691296	18.065155	19.830109	17.913689	16.051874	19.845161
320011	Uggt1	5.0983615	4.5908527	4.7977557	5.482329	5.5557313	5.184964	5.15368	5.2588015	4.7780943	5.146435	5.4474754	4.890612
214855	Arid5a	1.8115004	1.4124115	0.9618322	2.337657	2.7229614	1.1261523	1.9058204	2.3628151	1.3194959	2.512241	2.4575505	1.572288
226976	Kansl3	19.076113	18.357859	16.269617	21.197588	21.41078	18.238422	18.484987	19.731762	17.117693	21.396635	21.901669	17.133043
214895	Lman2l	21.283693	24.413227	21.064169	23.501133	22.557959	22.810223	21.193628	19.788157	20.754211	24.17195	24.886946	22.988222
94220	Cnnm4	4.4106917	4.9978943	5.380615	4.496227	4.2989035	5.426161	4.9211054	4.4198046	4.7573013	4.685315	4.3261933	5.047778
94218	Cnnm3	5.5373745	6.3705354	4.099842	5.8656745	6.4188995	4.948746	5.553506	6.0929775	4.318191	6.0543137	5.9854617	5.207684
109346	Ankrd39	2.586981	2.095393	2.709281	2.7215426	3.4564142	2.3762686	3.7263184	3.5370293	2.9688694	2.6933532	3.7334173	2.820956
20353	Sema4c	1.6805667	2.179028	1.6055958	2.5407782	2.2930615	2.5572226	2.4538631	2.3742974	2.503933	2.3012893	2.653435	2.716759
12859	Cox5b	646.3931	679.72375	642.82495	527.61066	551.92834	577.88776	591.8898	568.43494	654.86847	528.7634	599.2907	617.0949
226977	Actr1b	87.69907	83.87842	105.86188	102.78723	93.73191	129.44142	104.70736	84.622375	131.01384	94.40354	94.16181	124.38944
22637	Zap70	3.3734357	3.4253435	3.4224339	2.4541311	2.7030926	2.8227756	2.715208	2.5248215	2.0065446	2.1578755	3.003427	2.683774
56030	Tmem131	6.657391	6.5112443	6.736364	7.6762805	7.271536	7.6979585	6.9920034	6.4565635	7.777141	7.4779797	6.887143	7.250882
269180	Inpp4a	18.171383	16.740732	20.017607	21.006233	20.005226	23.874672	18.70996	16.733162	22.953335	20.735052	20.963274	23.323164
76178	Coa5	31.100414	34.14447	17.850142	32.665108	36.542053	19.26859	32.714947	39.61625	20.915714	32.10156	35.207134	19.982796
67387	Unc50	31.401297	38.460594	33.93706	31.195944	31.182072	35.061806	30.459717	31.61754	36.83211	31.420887	33.279957	35.41986
269181	Mgat4a	5.1294785	5.215706	5.137324	6.5428944	6.377791	5.955623	5.9165864	6.046015	5.2202063	6.788905	7.044692	5.556719
72097	2010300C02Rik	113.08595	101.40887	152.01129	97.1844	87.37748	130.54106	104.56092	80.71499	142.92426	89.698326	83.4165	121.645744
211484	Tsga10	2.290033	1.6232374	1.4118267	2.1818757	2.72637	1.5900114	2.0928328	1.9615626	1.6989541	1.8340541	2.4928496	1.2974733
623661	Lipt1	3.8645287	3.5346825	4.575564	4.0784926	2.4096012	3.5675595	3.4359825	2.7906268	3.6348186	2.8269866	3.491884	4.536058
69028	Mitd1	4.2000575	4.670177	6.5930934	5.2134895	5.0769305	6.1670475	6.463538	4.8486595	5.089013	4.811729	6.0568504	5.984473
107734	Mrpl30	97.0716	101.37949	96.910645	83.162415	88.80162	84.13666	86.65464	91.32991	96.87403	84.43849	97.90215	95.913475
98258	Txndc9	11.6692705	11.864278	13.897155	11.306922	10.395406	11.129554	11.131997	10.527427	13.165736	10.990579	11.100028	13.774987
226982	Eif5b	37.18867	37.660458	43.58135	28.714151	28.614735	30.85369	31.016088	30.353212	32.194027	29.730871	28.045586	31.25309
56210	Rev1	3.2768357	3.0592124	3.026453	4.28573	4.2650304	3.5728495	4.0447226	4.5385814	4.3464503	3.9498036	5.463897	2.992153
16764	Aff3	8.7002735	7.6309724	9.144393	8.454413	8.026926	9.43794	7.9402986	7.5927153	8.08983	8.115833	7.986949	8.356751
381338	Lonrf2	15.846144	12.743488	20.27754	20.468609	17.71853	28.262405	19.125416	15.558326	25.45771	19.39319	16.679504	24.517155
98388	Chst10	24.9852	24.800924	28.110182	29.770157	26.976206	29.32385	27.285519	25.984074	29.467136	25.136461	27.337074	25.463268
68833	Pdcl3	14.731219	19.042776	12.953703	16.23384	16.72179	14.895117	16.575487	17.099573	14.786401	16.246649	16.046347	14.439459
18143	Npas2	6.5523286	5.3277082	5.24908	8.363071	7.7396846	8.902277	7.407518	6.4241323	6.1719093	7.902374	7.8908343	8.624596
114641	Rpl31	226.73659	267.13446	218.50388	209.61043	226.19003	174.3617	229.41728	248.64194	197.19034	214.62965	234.09407	187.84235
54610	Tbc1d8	2.491479	2.1262016	2.7033823	3.2105489	3.168047	4.0151925	2.5439963	2.699634	3.3779736	2.8616853	3.063816	2.904823
67702	Rnf149	16.229107	20.017921	14.980352	16.634743	18.760595	13.17077	16.086823	18.796616	14.224454	16.967434	19.526829	14.898945
263764	Creg2	34.724236	31.548183	46.84581	28.652891	25.978586	42.03519	31.195312	26.5217	40.40442	31.200441	30.122871	39.23076
26921	Map4k4	22.793945	23.909817	14.584827	24.92205	27.579597	13.025268	24.260576	30.433552	12.744458	23.799528	25.613008	13.242707
16177	Il1r1	3.4644306	3.706693	3.3416293	2.7172377	3.1414533	2.7097194	2.819363	3.1125438	3.225946	2.8129318	2.440754	2.7777061
110895	Slc9a4	3.4259377	2.8850152	2.8974833	3.6516104	2.9477727	3.9274242	2.4668095	2.7069929	3.9041317	4.1248374	3.9539304	3.4827912
226999	Slc9a2	6.345253	6.517867	5.303543	7.7345295	8.718662	5.650145	6.5273814	6.5253944	4.8290076	7.0274816	6.6752477	5.317784
211798	Mfsd9	1.7109768	1.7876055	2.173811	2.565082	2.1801913	2.9523737	2.3918772	2.5110984	2.0348835	2.6294513	2.231436	2.7642148
66297	2610017I09Rik	133.92017	158.65544	88.60732	96.62326	114.59619	52.753616	108.928116	128.1184	68.141365	101.49151	110.43439	65.42193
18993	Pou3f3	34.953377	37.191948	27.03176	35.184254	39.207527	24.954763	32.323334	39.55816	25.871801	32.434196	32.55012	25.372732
73100	2900092D14Rik	6.9088254	6.358163	5.1977396	7.130269	7.227799	4.7009645	6.883709	7.858769	5.2564397	6.388759	5.6174407	5.3609147
69527	Mrps9	34.84999	35.17864	40.682724	33.21936	33.84623	34.61313	31.55791	33.495075	35.999844	31.941002	31.563948	36.977802
93690	Gpr45	1.4171093	2.0562954	2.179989	2.6815321	2.2690463	2.4879148	1.9677135	2.1249566	2.1391304	2.6168256	2.3789883	2.2462988
73122	Tgfbrap1	10.144102	8.635918	10.048327	10.19123	10.126072	10.192803	9.838052	10.030476	9.628589	9.749024	9.473519	10.060184
98404	AI597479	12.859045	13.913576	10.746967	14.650567	14.498179	11.3093815	13.644747	14.369423	12.354799	13.958162	14.096593	12.537764
14200	Fhl2	18.481174	16.476744	24.013386	18.12336	14.968409	21.954762	17.284887	17.976114	24.682053	16.24554	16.83943	21.349148
17974	Nck2	23.593897	25.046412	29.141083	23.689913	20.787052	28.371021	24.449602	19.78772	29.091167	21.406458	21.4663	25.81572
67883	Uxs1	26.68192	24.911694	33.877556	28.432947	25.569237	35.13564	25.16444	25.557028	35.891376	27.1842	24.741179	33.106903
22019	Tpp2	10.434198	10.328436	14.218763	11.553202	11.863996	13.865657	11.896555	11.924107	13.405537	10.811107	8.853497	13.088533
72050	Kdelc1	2.1855617	2.3593013	1.9327753	2.8658776	3.7544348	1.5545388	2.486808	3.4265225	1.4350317	2.343427	3.0820017	2.1733654
246229	Bivm	4.2999473	4.9082394	4.881494	6.2936196	6.5198536	5.5109954	5.6132183	6.3999434	6.531427	5.469695	6.705746	5.964208
22592	Ercc5	5.3284106	5.2866783	4.71995	5.429076	6.614196	4.441078	5.8971987	6.2036552	4.354477	5.830616	6.3983493	4.2650647
73674	Wdr75	11.380223	9.882182	12.126378	11.056414	10.123822	11.510795	10.525486	10.315374	14.130395	10.799451	10.871205	14.0934725
227059	Slc39a10	21.044777	20.060162	26.962477	27.804148	25.66172	33.109413	25.851177	25.360397	29.654366	29.732615	26.888727	36.942398
56363	Tmeff2	32.610767	30.62905	30.477823	33.155365	32.805553	32.83536	32.520798	33.676785	32.73341	34.042267	34.244373	34.09882
20324	Sdpr	2.5218608	2.9070692	1.5949029	2.5248804	3.0234785	1.8503727	3.3778176	3.6472545	1.6651157	3.3596203	3.1491253	1.8599881
109019	Nabp1	4.2703223	4.8594747	4.0736365	5.5046954	5.4012628	4.078997	4.793716	4.360091	3.7656937	6.5110188	6.325091	4.6946
17912	Myo1b	2.9091327	1.7586616	1.6500846	2.7432656	2.8005743	2.0137105	2.4698431	3.5352206	1.8475994	2.4389908	2.6939964	2.0236433
20846	Stat1	4.1143556	4.149661	3.9371498	4.1064105	4.2595444	3.2194717	3.8688233	4.223462	3.6290865	3.8435702	3.4676118	3.7751582
14660	Gls	44.079388	41.805363	39.601883	54.303333	53.223705	52.631798	47.266827	47.927353	49.26702	52.738297	51.57028	47.256485
17936	Nab1	6.571699	7.2087502	3.224301	7.9924016	9.138659	4.9286013	7.451362	9.895663	4.269551	8.312044	8.316645	5.5390306
227094	Tmem194b	0.6582919	1.0211413	0.67293775	1.1750445	1.7508035	0.4508265	1.0441215	1.2555788	0.71461385	1.1730993	1.4182805	0.3844479
98682	Mfsd6	21.845951	20.752258	23.783237	22.576845	21.536093	28.663744	23.683784	21.104336	27.596691	22.336788	21.977772	26.678791
16329	Inpp1	11.067943	9.740925	12.646174	11.201782	12.881467	12.60691	11.551604	9.9900875	11.265586	11.798305	11.899171	12.944461
227095	Hibch	9.53993	8.476344	7.2378716	9.957996	9.322279	6.298296	8.370339	8.736327	7.999431	9.04096	8.865135	7.61316
227099	Pms1	0.77551377	0.7946535	1.1290059	1.11396	1.0943509	1.3185725	0.85436565	0.95713216	0.94080716	0.80449337	1.312469	1.1379808
227102	Ormdl1	5.5020876	5.676903	4.454075	6.039251	6.716748	5.90322	4.7387733	6.022259	5.777545	7.0889177	7.4333706	6.4812975
72085	Osgepl1	2.473122	3.8543444	3.7682352	3.6798856	3.8994882	4.4877877	3.7055776	4.1133823	4.5368857	4.352251	4.96419	4.332624
70396	Asnsd1	11.883453	11.95018	10.86118	11.411587	11.947321	9.887421	13.066644	12.1528635	10.663482	12.402261	10.493599	10.046324
98267	Stk17b	2.9375317	3.0251234	1.0567394	2.238937	3.301282	0.93471336	2.380995	3.7316828	0.8246488	2.126517	2.7816975	0.9428971
329152	Hecw2	2.0472233	1.797407	1.983828	2.7429936	2.7718534	2.9558783	2.3325179	2.4669273	2.106474	2.4613156	2.0565515	2.8687906
98488	Gtf3c3	3.3267193	2.6236522	3.2787254	4.877564	3.8965037	4.2549047	3.3372	3.8067746	3.611305	3.5936327	3.146329	4.672937
241062	Pgap1	2.206634	1.9729173	1.3456334	2.503551	3.0177197	2.25793	2.304922	2.8429172	1.6620737	3.3163235	3.3984585	2.7291114
329154	Ankrd44	1.3286009	1.4245832	0.5703677	1.5678625	1.5096484	0.92207056	1.2683129	1.7283299	0.6322449	1.7900078	1.657016	0.87252176
81898	Sf3b1	34.60326	33.194897	31.086302	39.59293	43.509315	29.596756	32.4373	36.321674	28.460924	37.899048	39.842644	31.55496
67876	Coq10b	14.626137	13.91785	12.409751	16.898098	13.983207	16.997526	14.599223	16.322546	16.929428	15.178495	14.772749	17.313557
15510	Hspd1	113.608665	111.44278	141.99551	105.50999	101.01187	128.857	104.200386	100.19738	125.18952	105.438644	107.931946	132.15561
15528	Hspe1	136.87453	152.03868	148.44122	117.556465	124.70559	121.75768	118.84385	123.0648	149.50389	121.871895	131.83116	146.66725
19070	Mob4	41.629574	39.29114	36.15005	34.954605	31.279451	33.117275	32.118404	33.949043	34.633877	35.134228	31.857813	40.19637
74013	Rftn2	12.3781185	13.948268	3.1894124	12.425625	16.221605	2.5668252	12.741266	17.836584	2.303172	12.268442	14.202922	3.4236023
212679	Mars2	2.2199535	1.9550773	1.9019715	2.3556237	2.91459	2.1089237	2.5627503	2.8728597	1.7053804	2.7197633	2.200453	1.6935142
227120	Plcl1	6.210351	6.5816326	5.1087737	5.446071	6.4207478	4.1627574	6.327132	6.8744154	5.514217	4.740488	5.007819	4.1661367
212712	Satb2	2.248176	1.9037076	3.5111492	3.6622138	2.5434933	4.6776094	3.746938	3.4623582	4.5610576	2.737571	2.615392	3.7485464
329160	9130024F11Rik	1.5703163	1.237916	1.8364633	2.0119581	1.659004	1.7671548	1.9109273	1.6999136	2.2676072	1.5251672	1.5120443	1.7722751
73467	1700066M21Rik	11.331112	13.045255	10.608307	13.134959	14.248374	10.982631	12.350767	12.984396	10.754933	13.382781	13.818542	13.853536
68736	Tyw5	7.6227374	5.914428	6.040158	6.7936563	7.1212907	6.71682	6.3449163	5.0282655	6.041224	6.388674	7.0266137	6.47125
68115	9430016H08Rik	11.690202	11.272285	9.608363	10.136728	10.652266	8.43615	10.287308	11.310693	10.992654	11.49076	11.424159	12.020071
67198	Spats2l	5.1969175	5.265187	4.251046	5.5402627	6.00855	5.4474277	4.3364797	5.425607	4.0825925	6.5122166	6.372964	6.819166
51960	Kctd18	3.3746836	3.9192994	2.8114834	4.4147468	4.198878	2.9632044	3.6640644	4.041381	2.9800136	4.455295	3.53557	3.2540677
66882	Bzw1	59.17291	59.853416	62.23323	61.640186	59.56557	67.0499	62.048767	63.139187	67.242775	59.05483	59.952106	67.07712
12747	Clk1	11.720064	12.842585	9.437546	17.796543	20.343033	9.291947	11.51753	14.159051	8.657419	16.65217	17.195164	11.347237
70225	Ppil3	11.630564	16.141766	17.00164	12.246756	12.9577465	13.677882	12.280418	11.865326	14.454318	13.0838175	14.556197	16.833363
65102	Nif3l1	9.670848	8.702008	9.84449	7.906185	7.4574876	9.847571	7.26655	8.620362	10.576451	8.211325	7.032729	9.129442
18393	Orc2	10.819416	11.3328905	10.845038	11.214722	11.034877	12.000099	10.926743	10.332318	12.472443	11.368949	12.299061	12.475102
213056	Fam126b	14.51352	15.199647	15.471465	17.365042	16.75875	17.30901	14.454584	15.31288	16.4885	16.615826	15.637314	16.737661
66495	Ndufb3	295.932	302.8434	371.9186	247.71124	244.89575	255.10507	246.5122	245.11526	280.01184	240.0974	266.27512	280.84595
12633	Cflar	6.3182745	8.127842	1.738755	5.321537	6.7170434	1.8035421	5.616651	7.670725	1.5217172	5.9080267	7.3971653	1.6744685
70827	Trak2	25.415495	28.05313	22.187359	27.77238	31.298162	24.502752	29.744728	31.872118	23.87504	28.233786	26.970922	22.750473
227154	Stradb	11.002266	11.613439	9.143919	15.6957	15.7279215	13.167589	13.396336	14.215399	11.641139	14.544343	14.791195	12.946805
381259	Tmem237	13.526046	15.1904335	13.888096	13.746821	14.348677	15.513577	13.932315	13.697594	15.657664	18.346199	19.561106	17.23722
227157	Mpp4	1.8716445	1.8351537	2.4785342	1.7093918	1.6067502	1.6912133	1.807828	1.5365355	1.9503597	2.0513368	2.2698596	2.1767213
74018	Als2	9.465033	8.20821	10.833375	8.307202	7.7086987	9.904038	9.504482	7.4210854	10.559146	7.957327	8.260587	9.336558
14369	Fzd7	2.6754327	2.7004068	1.7304066	2.1979816	2.850528	1.4583036	2.3092039	2.6752443	1.2741215	3.723479	3.2439013	1.8380281
381260	Gm973	2.4002223	2.9471598	0.5506047	2.7585144	3.1728354	0.6493577	2.0029519	3.3985353	0.7144032	2.4693093	3.3849995	0.62070227
22218	Sumo1	117.601204	130.12988	139.74373	109.339966	111.65299	120.60569	113.555855	112.668945	140.38712	121.000946	115.44338	140.37007
55989	Nop58	30.195599	30.751696	43.266148	26.888186	25.313047	31.221035	27.540339	24.291973	32.45653	26.417255	24.773249	35.276817
72750	Fam117b	17.000242	16.352777	18.310675	17.825798	16.559467	18.97304	16.057863	14.652602	18.623396	18.236113	16.71845	18.787407
70375	Ica1l	11.870768	10.132661	12.837741	12.333312	12.796832	13.219195	10.984215	10.167692	13.371027	12.085873	12.01064	12.962036
57750	Wdr12	13.3598995	11.801383	15.94346	12.2224045	12.199803	13.826216	12.053875	10.496118	13.909039	12.390962	12.464361	14.996717
241066	Carf	1.7160082	1.614901	1.2864035	2.6532092	2.175169	2.1202734	1.5687512	1.9874258	1.9427475	1.9437001	2.0712156	1.9472682
77951	Cyp20a1	5.272571	5.6846943	1.9244443	5.904935	6.0555553	1.6349645	6.081146	6.8115554	2.0341513	5.0774655	5.1562233	2.0596888
329165	Abi2	41.795586	38.231934	44.914734	41.69198	39.00858	47.30192	40.41657	37.04634	47.53391	42.221706	39.274757	50.699528
77300	Raph1	3.8346312	3.9887764	4.135789	5.2063494	5.0080214	4.890377	4.68547	5.1475124	4.1200876	5.299325	4.89772	4.517235
72823	Pard3b	0.36722043	0.46679473	0.30844584	0.3802397	0.34199893	0.2228466	0.31209418	0.53756946	0.15812975	0.47392285	0.52280813	0.39623174
18187	Nrp2	5.2096834	4.903815	5.990138	5.5808387	5.945897	6.1869698	4.8002424	5.1497374	6.196446	5.956408	5.4389477	5.8461857
227195	Ino80d	2.409031	2.52336	1.5902004	3.0174048	2.9112983	1.6555406	2.5692072	2.7231867	1.829149	3.1648796	2.6141026	1.6028736
100380944	Gm11602	2.2243252	2.313833	1.6741471	2.5151796	2.3307762	1.2479948	1.8834504	2.536948	1.1611402	2.2027328	2.090728	1.3408228
227197	Ndufs1	64.28491	65.21452	85.08514	67.38851	60.980915	77.07007	65.48025	61.513824	79.73902	60.03189	56.087902	79.017525
55949	Eef1b2	148.6955	169.22635	130.1612	125.65524	135.83765	104.468704	129.60753	150.25342	122.367065	129.85176	139.12689	127.20135
73884	Zdbf2	2.0000455	2.070537	2.009482	3.4171672	2.8664954	2.6737618	1.8465852	2.0345576	1.8293424	3.7682283	3.431701	3.1317
23792	Adam23	17.112549	17.656809	21.111147	20.086668	18.312378	24.011806	20.052382	19.447428	23.089666	19.120474	17.78793	21.988897
75619	Fastkd2	5.0457034	4.723304	4.964594	4.9802856	4.9892926	5.1031694	4.9874353	4.4608245	4.5085263	5.1960416	4.5498347	5.066454
93691	Klf7	7.5598154	7.3482103	5.8326154	6.18416	5.505803	4.2122912	5.653203	7.226261	5.149122	6.769893	6.3277335	5.4285088
